,budget,genres,id,keywords,popularity,release_month,revenue,runtime,title,vote_average,vote_count,won,genre_weight,profit
1474,34000000,Romance|Drama|Adventure,21311,africa,1.656695,5,0,114.0,I Dreamed of Africa,5.3,18,0,0.5193370165745856,-34000000
1475,35000000,Comedy|Romance,77875,mother|father son relationship|field|athlete|soccer|parent|penalty kick,17.932561,11,0,106.0,Playing for Keeps,5.4,240,0,0.2154696132596685,-35000000
1476,35000000,Drama|History,192136,prison|south africa|apartheid|biography|nelson mandela|historical figure,15.509570000000002,12,27330000,141.0,Mandela: Long Walk to Freedom,6.5,224,0,0.4530386740331492,-7670000
1477,32000000,Drama|History,18254,journalist|russian revolution 1917,4.6021849999999995,12,40382659,195.0,Reds,7.1,67,0,0.4530386740331492,8382659
1478,40000000,Drama,881,suicide|underdog|suspicion of murder|court case|navy|law|dying and death|guantanamo bay|marine corps|military court|code red|command|military base|u.s. navy|sexism|right and justice|based on play|court martial|flashback|platoon leader|military law,40.379965999999996,12,243240178,138.0,A Few Good Men,7.1,877,0,0.35911602209944754,203240178
1479,50000000,Action|Crime|Thriller,10877,corruption|scandal|shadowing|police,12.601306,3,79958599,101.0,Exit Wounds,5.3,110,0,0.143646408839779,29958599
1480,30000000,Crime|Comedy,9600,绝地奶霸|卧底肥妈|big爆任务|超级妈妈,24.389194,5,173959438,98.0,Big Momma's House,5.6,506,0,0.15469613259668508,143959438
1481,34000000,Family|Fantasy|Animation|Adventure,202575,magic|3d,12.867326,12,0,85.0,Thunder and the House of Magic,6.3,121,0,0.13772691397000786,-34000000
1482,30000000,Horror|Action|Thriller|Science Fiction,71469,alien invasion|american abroad|moscow|unlikely heroes|failed business,23.328823,12,64626786,89.0,The Darkest Hour,4.8,469,0,0.22573007103393838,34626786
1483,33000000,Music|Drama|Romance,85446,flash mob|dance instructor|real estate development|nike|dance company,29.775440999999997,7,140470746,99.0,Step Up Revolution,6.7,663,0,0.5248618784530387,107470746
1484,33000000,Action|Crime|Horror|Thriller,326,snake|suspense|fbi agent|death|animal attack|first class|duringcreditsstinger|snake attack|witness to a crime|plane,19.642328,8,62022014,105.0,Snakes on a Plane,5.1,497,0,0.21507498026835042,29022014
1485,33000000,Mystery|Thriller,10685,chicago|fbi|menace|covered investigation|state of emergency|investigation|suspense|serial killer|little girl|psychiatrist|fbi agent|psychotherapy,7.339908,9,0,96.0,The Watcher,4.9,110,0,0.055248618784530384,-33000000
1486,33000000,Action|Crime|Drama,7220,chain|submachine gun|undercover|smuggling|twin brother|marvel comic|one man army|massacre|extreme violence|family reunion|pier,35.099610999999996,4,54700105,124.0,The Punisher,6.1,766,0,0.4530386740331492,21700105
1487,30000000,Drama,9763,restaurant|sport|coach|athlete|newcastle united|computer games,16.541791,6,27610873,118.0,Goal!: The Dream Begins,6.6,238,0,0.35911602209944754,-2389127
1488,30000000,Action|Crime|Thriller,72387,broken trachea,31.92695,4,40346186,94.0,Safe,6.3,799,0,0.143646408839779,10346186
1489,33000000,Comedy|Drama,12596,competition|airport|air controller|adversary,9.060642,4,0,124.0,Pushing Tin,5.7,116,0,0.4530386740331492,-33000000
1490,32350000,Adventure|Action|Science Fiction,1892,rebel|brother sister relationship|emperor|space battle|matter of life and death|spaceship|death star|jabba the hutt|ewoks|jedi|space opera,46.509071,5,572700000,135.0,Return of the Jedi,7.9,4665,0,0.1432517758484609,540350000
1491,30000000,Action|Thriller|Science Fiction,13460,dystopia|quarantine|futuristic|sword fight|lethal virus,21.538222,3,22211426,108.0,Doomsday,5.8,363,0,0.154301499605367,-7788574
1492,32000000,Drama|Romance,8055,germany|war crimes|trial|female prisoner|teenager|law student|teenage sexuality|older woman younger man relationship|teenage sex|affair,33.923786,12,113019290,124.0,The Reader,7.2,813,0,0.48066298342541436,81019290
1493,35000000,Comedy,50647,hippie|commune|nudism|nude protest|aftercreditsstinger|duringcreditsstinger,20.908494,2,24159934,98.0,Wanderlust,5.3,394,0,0.09392265193370165,-10840066
1494,32000000,Comedy|Family|Fantasy,10719,holiday|elves|santa claus|looking for  birth parents|romance|north pole|christmas,16.901954,10,173398518,97.0,Elf,6.4,987,0,0.12154696132596685,141398518
1495,32000000,Drama|Fantasy|Romance|Science Fiction,9294,brain tumor|telekinesis|genius|terminal illness|doctor|psionic power,15.039407,7,152036382,123.0,Phenomenon,6.2,323,0,0.5631412786108919,120036382
1496,33000000,Adventure|Comedy|Family,11888,adoption|log cabin|alaska|sled dogs,13.655735,1,0,99.0,Snow Dogs,5.3,185,0,0.14917127071823205,-33000000
1497,0,Fantasy|Comedy|Drama,9647,holiday|tv ratings|comedy|scrooge|christmas carol|ghost|duringcreditsstinger|christmas,21.620317,11,60328000,101.0,Scrooged,6.7,390,0,0.4640883977900553,60328000
1498,32000000,Comedy|Family,9353,nun|sport|orphanage|ordensbruder|ringer|money,14.642055,6,80197993,92.0,Nacho Libre,5.6,359,0,0.11049723756906077,48197993
1499,32500000,Comedy|Romance,55721,competition|jealousy|fight|materialism|bridesmaid|female friendship|fear of commitment|wealth|mother daughter relationship|wedding party|sexual humor|best friend|maid of honor|drunk|wedding dress|group of friends|casual sex|vanity|girl fight|missing woman|out of control,17.107065,4,288383523,125.0,Bridesmaids,6.5,1661,0,0.2154696132596685,255883523
1500,32000000,Action|Comedy,109414,rape|monster|panic|friendship|celebrity|satire|party|possession|dark comedy|end of the world|apocalypse|drug|demon|self-referential|actor,38.217079999999996,6,126041322,107.0,This Is the End,6.3,2359,0,0.1270718232044199,94041322
1501,29000000,Horror,10307,vatican|miracle|christian|faith|clergyman|atheist,14.993169,9,50041732,103.0,Stigmata,6.0,242,0,0.07142857142857141,21041732
1502,32000000,Drama,11978,diving|u.s. navy,24.147269,9,48814909,129.0,Men of Honor,7.0,544,0,0.35911602209944754,16814909
1503,32000000,Action|Crime|Drama|Thriller,22907,heist,18.47242,8,69055695,107.0,Takers,6.0,394,0,0.5027624309392266,37055695
1504,35000000,Comedy,87567,adoption|marriage|divorce|birth mother,18.843320000000002,4,21819348,90.0,The Big Wedding,5.7,414,0,0.09392265193370165,-13180652
1505,32000000,Crime|Comedy|Action,38322,undercover|fbi|sequel|comedy|disguise|fbi agent|impersonation|duringcreditsstinger,15.901137,2,83615414,107.0,"Big Mommas: Like Father, Like Son",5.3,313,0,0.1878453038674033,51615414
1506,32000000,Thriller|Science Fiction|Mystery,45612,bomb|identity|fantasy|bomber|suspicion|time travel|investigation|surrealism|soldier|helicopter pilot,59.19888,3,147332697,93.0,Source Code,7.1,2699,0,0.1266771902131018,115332697
1507,32000000,Action|Adventure|Drama|Thriller,7305,rugby|stranded|survival|plane wreck|airplane crash|freezing|disaster movie,14.48851,1,36733909,120.0,Alive,6.7,374,0,0.48066298342541436,4733909
1508,30000000,Thriller|Drama|Mystery,3594,suicide|based on novel|hotel room|obsession|sadomasochism|psychological thriller|killer|family|numbers,23.197408,2,77566815,101.0,The Number 23,6.3,1018,0,0.4143646408839779,47566815
1509,33000000,Adventure|Drama|Family,157841,train|cartographer,10.651202,10,9494789,105.0,The Young and Prodigious T.S. Spivet,6.7,232,0,0.41436464088397795,-23505211
1510,35000000,Action|Comedy,11519,submarine|california|world war ii|war ship|pearl harbor|satire|los angeles|anarchic comedy,10.032625999999999,12,31755742,113.0,1941,5.6,143,0,0.1270718232044199,-3244258
1511,0,Drama|Family,12920,horse race|horse|kentucky|sport|based on true story|family relationships|father daughter relationship,6.048743,9,0,106.0,Dreamer: Inspired By a True Story,6.3,67,0,0.37569060773480667,0
1512,32000000,Drama|Thriller|Crime,59,robbery|double life|dual identity|small town|indiana|distrust|fight|self-defense|marriage|family relationships|mistaken identity|diner|lawyer|mobster|violence|attempted robbery,34.628738,9,60740827,96.0,A History of Violence,6.9,832,0,0.4696132596685083,28740827
1513,32000000,Action|Thriller|Crime,9335,martial arts|war on drugs|kidnapping|bodyguard|baby-snatching,47.5612,8,85167639,87.0,Transporter 2,6.2,1061,0,0.143646408839779,53167639
1514,32000000,Action|Western,12106,gunslinger|revenge|prairie|shootout|pistol,16.473354999999998,2,18552460,107.0,The Quick and the Dead,6.3,427,0,0.04419889502762431,-13447540
1515,28000000,Action|Comedy|Romance|Thriller,11141,irland|rock star|court case|rivalry|falling in love|divorce lawyer,6.201404,4,30016165,90.0,Laws of Attraction,5.6,104,0,0.2983425414364641,2016165
1516,32000000,Drama,8649,new york|coma|ambulance|night life|drug addiction|hallucination|dying and death|night|ambulance man|alcoholism|teacher|hospital|violence|city|drug|illegal prostitution|road movie|euthanasia,15.560918,10,0,121.0,Bringing Out the Dead,6.6,225,0,0.35911602209944754,-32000000
1517,32000000,Action|Science Fiction|Thriller|Crime,31867,dystopia|evil corporation|repo man|aftercreditsstinger,25.799697000000002,3,18409891,111.0,Repo Men,6.2,620,0,0.21507498026835042,-13590109
1518,70000000,Fantasy|Drama|Horror|Action|Thriller|Science Fiction,10253,giant snake|korea|building|dagger|south korea,4.822033,2,53587404,90.0,Dragon Wars: D-War,4.0,104,0,0.595895816890292,-16412596
1519,32000000,Fantasy|Comedy|Family,3587,circus|magic|aunt|imaginary friend,3.379454,9,0,110.0,Bogus,5.4,44,0,0.12154696132596685,-32000000
1520,30000000,Comedy,124459,magic|las vegas,26.9385,3,27437881,100.0,The Incredible Burt Wonderstone,5.3,724,0,0.09392265193370165,-2562119
1521,32000000,Animation|Comedy|Family|Music,24662,dance|musical|furry|talking animal|anthropomorphism|hollywood|singing|acting|movies,4.098444000000001,3,3566637,75.0,Cats Don't Dance,7.1,24,0,0.22612470402525647,-28433363
1522,0,Drama,32274,,4.901553,12,0,132.0,Cradle Will Rock,7.2,18,0,0.35911602209944754,0
1523,32000000,War|Crime|Drama|Mystery|Romance|Thriller,182,berlin|corruption|nazi background|love of one's life|chauffeur|black market|missile|postwar period|war correspondent|allied|truth|murder|humanity,5.347936,12,5914908,108.0,The Good German,5.9,86,0,0.6574585635359116,-26085092
1524,32000000,Adventure,5494,swordplay|hero|sword|dragon,4.120549,3,0,93.0,George and the Dragon,5.0,13,0,0.03867403314917127,-32000000
1525,31500000,Drama|War,28,guerrilla|river|vietnam|vietcong|cambodia|army|insanity|tribe|green beret|jungle|apocalypse|death|napalm,49.973462,8,89460381,153.0,Apocalypse Now,8.0,2055,0,0.419889502762431,57960381
1526,32000000,Comedy|Drama|Romance,38073,male nudity|sex|san francisco|waitress|newspaper|bar|nudity|airplane|male female relationship|writer|new york city|masturbation|phone sex|text messaging|intern|long distance relationship|woman director|record company|skype,13.611544,9,42045846,102.0,Going the Distance,6.0,262,0,0.574585635359116,10045846
1527,0,Music|Drama|Family,2054,composer|mentor|deaf-mute|musical|apprentice|private life|music|disabled,6.775294000000001,12,106269971,137.0,Mr. Holland's Opus,6.9,113,0,0.419889502762431,106269971
1528,31500000,Action,302156,cia|memory|convict|implant,27.891012,4,14708696,113.0,Criminal,5.7,557,0,0.03314917127071823,-16791304
1530,31000000,Drama,87502,confession|airplane|f word|hangover|airplane crash|syringe|denial|porn actress|jesus freak|baseball stadium|perjury|national transportation safety board|flying upside down|narcissist|relapse|substance abuse,42.213765,11,161772375,138.0,Flight,6.5,2415,0,0.35911602209944754,130772375
1531,34000000,Action|Adventure|Thriller|Science Fiction,698,venice|mass murder|space marine|space suit|marcus square|space battle|secret base|utopia|space travel|boat chase|astronaut|lasers|british secret service|weightlessness,29.887403999999997,6,210308099,126.0,Moonraker,5.9,541,0,0.19297553275453827,176308099
1532,30000000,Comedy|Drama,120467,hotel|painting|wartime|gunfight|theft|mentor protégé relationship|european|hotel lobby|renaissance painting,74.417456,2,174600318,99.0,The Grand Budapest Hotel,8.0,4519,0,0.4530386740331492,144600318
1533,31000000,Drama|Mystery,11313,american football|billard|baseball bat|richard nixon|psychic power|american flag|wager|lingerie slip|single mother|moving|stranger|childhood|childhood friends|ferris wheel|straw hat|informant|mysterious stranger|woman crying|library card|low men|bronko nagurski|culvert|floating on inner tube|wind chime|jack of spades|clairvoyant|hires root beer|wrong number,7.06762,9,24185781,101.0,Hearts in Atlantis,6.4,131,0,0.36464088397790057,-6814219
1534,31000000,Comedy|Horror,6488,small town|outbreak|exterminator|spider bite|creature feature|spider queen|animal attack|spiders|invasive species|arachnophobia|animal horror|spider general,15.895660999999999,8,53208180,103.0,Arachnophobia,6.2,433,0,0.16535122336227306,22208180
1535,31000000,Crime|Drama|Science Fiction|Thriller,10559,new york|mother|detective|baseball|radio|firemen|future|time|race against time|investigation|father|history|murder|paranormal|rescue|family relationships|escape|crime|explosion|flashback|phenomenon|amateur radio|aurora borealis|altering history,19.258041,4,68106245,118.0,Frequency,7.0,462,0,0.5410418310970797,37106245
1536,31000000,Comedy,296099,route 66|grand canyon|cow|vacation|road trip|sequel|dysfunctional family|family vacation|amusement park|trucker|roller coaster|theme park|airline pilot|bipolar disorder|plano texas,47.753598,7,104384188,99.0,Vacation,6.2,1195,0,0.09392265193370165,73384188
1537,30250000,Comedy|Thriller|Crime,8012,gambling|miami|based on novel|job|murder|travel|mafia|money|debt|mobster|business|hollywood|gangster|crime|violence|drug|producer|con,15.585138,10,115101622,105.0,Get Shorty,6.4,302,0,0.2044198895027624,84851622
1539,34200000,Comedy|Drama,9032,bachelor|law|vomit|syracuse university|law school|young boy|politically incorrect|wetting pants|central park|public urination|child's point of view|responsibility|immaturity,34.868590000000005,6,234801895,93.0,Big Daddy,6.1,875,0,0.4530386740331492,200601895
1540,30000000,Comedy|Romance,2770,sex|party|summer|beach house|group of friends|gross out comedy|tantra|mistaken for a special education student|superglue|sex comedy,36.432598,8,287553595,108.0,American Pie 2,6.0,1344,0,0.2154696132596685,257553595
1541,30000000,Animation|Comedy|Family,862,jealousy|toy|boy|friendship|friends|rivalry|boy next door|new toy|toy comes to life,73.640445,10,373554033,81.0,Toy Story,7.7,5269,0,0.18192580899763217,343554033
1542,30000000,Action|Adventure|Crime,1637,bomb|airport|bus|bus ride|highway|bomb planting,49.526736,6,350448145,116.0,Speed,6.8,1783,0,0.13259668508287292,320448145
1543,30000000,Drama|Romance,72570,coma|amnesia|based on true story|memory loss|car accident|romantic drama,26.780960999999998,2,196114570,104.0,The Vow,7.0,1293,0,0.48066298342541436,166114570
1544,31000000,Drama,27569,,6.487344,1,15134293,105.0,Extraordinary Measures,6.0,89,0,0.35911602209944754,-15865707
1545,30000000,Drama,10637,ku klux klan|american football|trainer|sports team|race politics|coaction|apartheid|sport|high school|racial segregation|racist|based on true story|american football player|xenophobia|head coach,25.996219,9,136706683,113.0,Remember the Titans,7.4,821,0,0.35911602209944754,106706683
1546,30000000,Action|Adventure|Thriller,1669,submarine|cold war|russian|defection|jack ryan,46.212154999999996,3,199200000,134.0,The Hunt for Red October,7.2,957,0,0.12154696132596685,169200000
1547,25000000,Drama,132363,white house|butler|biography|civil rights,32.105328,8,115922175,132.0,The Butler,7.2,1101,0,0.35911602209944754,90922175
1548,20000000,Comedy,9472,underdog|competition|bank|bar|ball|cheerleader|diet|wife|sport|gymnasium|pleite|fitness-studio|love|mail order bride|cheerleading|pirate|aftercreditsstinger|duringcreditsstinger,41.156217,6,167722310,92.0,DodgeBall: A True Underdog Story,6.2,981,0,0.09392265193370165,147722310
1549,30000000,Horror|Comedy|Fantasy,2907,dead wish|vampire|black humor|uncle|eccentric|werewolf|macabre|loan shark|accountant,37.179547,11,191502426,99.0,The Addams Family,6.7,848,0,0.17640094711917914,161502426
1550,30000000,Crime|Comedy|Adventure,9273,africa|indigenous|human animal relationship|bat,34.391791999999995,11,212385533,90.0,Ace Ventura: When Nature Calls,6.1,1099,0,0.19337016574585636,182385533
1551,37000000,Comedy|Family|Romance,9880,heir to the throne|grandmother granddaughter relationship|high school|princess|royalty|teenager|popularity|social outcast|based on young adult novel,40.176265,8,165335153,115.0,The Princess Diaries,6.5,1023,0,0.23204419889502761,128335153
1552,26000000,Comedy,2925,divorce|divorced woman|reunited friends,10.704596,9,116400000,102.0,The First Wives Club,6.5,166,0,0.09392265193370165,90400000
